temperature,humidity,time_of_day,energy_usage
22.61263206,50.44744233,2022-01-19 18:00:00,77.03777489
20.12873758,57.8440496,2022-01-19 19:00:00,61.49886156
25.48045246,58.39451438,2022-01-19 20:00:00,87.88863081
20.22008677,44.55551097,2022-01-19 21:00:00,61.89641477
23.79675776,31.88548758,2022-01-19 22:00:00,94.62784882
24.25022001,53.40318871,2022-01-19 23:00:00,77.2202848
25.38331636,54.19772355,2022-01-20 00:00:00,68.56086334
22.51423493,50.69597173,2022-01-20 01:00:00,73.59698894
26.53522213,55.30383545,2022-01-20 02:00:00,77.94474788
21.84477077,41.69973154,2022-01-20 03:00:00,69.71608825
25.81597115,30.34082967,2022-01-20 04:00:00,92.01258749
29.19125943,55.32728849,2022-01-20 05:00:00,83.41231082
22.86227737,55.55803837,2022-01-20 06:00:00,82.21564365
22.09146787,38.18216646,2022-01-20 07:00:00,78.21117089
25.20486973,49.45994888,2022-01-20 08:00:00,78.13600126
20.88886176,59.09974653,2022-01-20 09:00:00,70.75779857
25.50427212,35.8839186,2022-01-20 10:00:00,84.90688052
28.58080683,33.99381185,2022-01-20 11:00:00,83.57237386
25.35449118,32.51025353,2022-01-20 12:00:00,70.11778995
26.91661974,58.22492691,2022-01-20 13:00:00,81.28468118
22.6311935,42.59497914,2022-01-20 14:00:00,71.89785868
24.07722805,41.70972108,2022-01-20 15:00:00,78.212713
23.06624697,47.45438787,2022-01-20 16:00:00,67.07114719
23.77358185,32.34948185,2022-01-20 17:00:00,79.52856104
29.16531215,43.19246452,2022-01-20 18:00:00,83.78413525
28.85697933,43.21711458,2022-01-20 19:00:00,81.52320358
23.35525104,34.59419928,2022-01-20 20:00:00,66.4631671
29.47650955,59.13668675,2022-01-20 21:00:00,81.99562721
25.64670422,46.7606326,2022-01-20 22:00:00,70.238805
26.78585363,43.35657188,2022-01-20 23:00:00,77.7780265
22.24105023,46.78361991,2022-01-21 00:00:00,77.80850874
27.2582908,31.27458878,2022-01-21 01:00:00,85.2818833
27.57310072,53.88959534,2022-01-21 02:00:00,81.99774141
21.70943011,50.93599407,2022-01-21 03:00:00,69.42614283
20.81959506,34.90823967,2022-01-21 04:00:00,57.96891359
25.64877142,32.88701857,2022-01-21 05:00:00,70.76654656
26.76074045,56.62790546,2022-01-21 06:00:00,84.2199785
20.71470807,43.19619849,2022-01-21 07:00:00,74.60538131
29.82885078,30.69157952,2022-01-21 08:00:00,91.11998054
20.35401326,41.20446873,2022-01-21 09:00:00,69.31099721
29.2548335,41.23644932,2022-01-21 10:00:00,88.32121632
20.50449561,31.59744178,2022-01-21 11:00:00,70.72099947
27.06595807,35.08513081,2022-01-21 12:00:00,75.0431186
28.70614547,59.50292369,2022-01-21 13:00:00,85.45715503
21.93223455,32.23320838,2022-01-21 14:00:00,69.00907715
21.30169407,45.6161486,2022-01-21 15:00:00,63.58213875
25.65729226,32.02457715,2022-01-21 16:00:00,78.28346942
29.42690707,34.293824,2022-01-21 17:00:00,93.95894452
21.20819601,35.82143844,2022-01-21 18:00:00,74.99537375
28.98691589,56.14187116,2022-01-21 19:00:00,87.42146757
23.70867172,46.33539364,2022-01-21 20:00:00,75.57152421
22.77245268,56.61673658,2022-01-21 21:00:00,70.46552358
27.31995453,48.88795919,2022-01-21 22:00:00,75.27844824
25.89773605,36.01358111,2022-01-21 23:00:00,80.1690479
22.85292813,55.47826146,2022-01-22 00:00:00,78.620403
27.90983128,36.87131716,2022-01-22 01:00:00,97.77348782
25.98901531,33.47290892,2022-01-22 02:00:00,79.54992428
24.53215975,50.02625154,2022-01-22 03:00:00,82.55820359
21.73892538,50.94222842,2022-01-22 04:00:00,69.58620609
28.36730826,34.45275169,2022-01-22 05:00:00,82.95555694
29.3740347,41.53918388,2022-01-22 06:00:00,83.34177682
26.39412276,46.33224109,2022-01-22 07:00:00,77.12419833
29.45924011,48.61166365,2022-01-22 08:00:00,81.39080271
22.77897688,58.86949405,2022-01-22 09:00:00,80.91405726
24.16545478,42.69914005,2022-01-22 10:00:00,81.62875783
27.456365,35.45969199,2022-01-22 11:00:00,84.06315253
28.22655098,55.03165228,2022-01-22 12:00:00,77.26334147
21.6914656,31.97019731,2022-01-22 13:00:00,65.41066233
20.61166963,47.64144714,2022-01-22 14:00:00,67.2282414
27.32358567,53.02787314,2022-01-22 15:00:00,85.58282095
21.00811341,50.3505054,2022-01-22 16:00:00,67.84233024
26.13529094,48.49872944,2022-01-22 17:00:00,86.92061128
20.41762696,48.92376372,2022-01-22 18:00:00,63.97861756
25.55588368,30.91822133,2022-01-22 19:00:00,69.70390192
23.90094697,56.63156075,2022-01-22 20:00:00,77.9318965
27.45701773,54.87052903,2022-01-22 21:00:00,79.51141828
28.98518472,35.10925352,2022-01-22 22:00:00,83.98375304
24.97811892,44.41369304,2022-01-22 23:00:00,76.87445075
26.82515935,42.24191941,2022-01-23 00:00:00,84.75911327
20.83866999,49.06206117,2022-01-23 01:00:00,64.29007163
22.67116048,56.81287521,2022-01-23 02:00:00,70.31639321
22.23170635,37.79484736,2022-01-23 03:00:00,77.43243518
29.00790109,48.09887547,2022-01-23 04:00:00,70.54726071
20.24928813,45.18328078,2022-01-23 05:00:00,62.90256675
22.34551324,40.65803432,2022-01-23 06:00:00,70.17027036
22.03977721,33.4608652,2022-01-23 07:00:00,64.79217173
29.62762014,36.32525811,2022-01-23 08:00:00,75.91140009
27.77170992,46.42582654,2022-01-23 09:00:00,82.73357614
23.99317174,43.65664413,2022-01-23 10:00:00,77.76876947
24.9167516,57.3094069,2022-01-23 11:00:00,82.76628313
20.07631634,32.70604129,2022-01-23 12:00:00,62.81838028
25.73555306,40.63080081,2022-01-23 13:00:00,75.72856417
22.55587666,57.61749615,2022-01-23 14:00:00,67.26286911
23.19063908,59.02179515,2022-01-23 15:00:00,76.19931217
20.56209591,52.34813063,2022-01-23 16:00:00,68.33142349
23.33355641,49.39029642,2022-01-23 17:00:00,78.51244626
25.52497335,37.24876762,2022-01-23 18:00:00,79.2106342
26.06015213,40.42323481,2022-01-23 19:00:00,83.16661078
20.47820144,45.56656978,2022-01-23 20:00:00,68.44765377
24.41924825,33.13297868,2022-01-23 21:00:00,76.37434527
22.34676878,43.93800228,2022-01-23 22:00:00,74.83286863
25.32515974,44.76713008,2022-01-23 23:00:00,85.39366027
29.61874729,43.25552363,2022-01-24 00:00:00,79.28492244
22.99213053,44.1708505,2022-01-24 01:00:00,71.94351919
25.91264759,57.48034314,2022-01-24 02:00:00,66.26580447
22.1457482,52.81902539,2022-01-24 03:00:00,74.84384966
24.61844836,42.8275436,2022-01-24 04:00:00,82.97112009
23.52624152,44.68224481,2022-01-24 05:00:00,77.94264066
24.31613807,47.10086831,2022-01-24 06:00:00,71.99854881
21.32277028,42.4984518,2022-01-24 07:00:00,58.09700996
20.63740943,31.22942184,2022-01-24 08:00:00,57.28563889
26.603752,33.57893594,2022-01-24 09:00:00,88.21238719
24.08231099,45.69835984,2022-01-24 10:00:00,69.10618927
29.17552052,47.29986557,2022-01-24 11:00:00,80.22231202
25.41129368,37.16071763,2022-01-24 12:00:00,77.9120336
28.78847009,54.58053157,2022-01-24 13:00:00,83.02435403
29.98666302,56.73242455,2022-01-24 14:00:00,89.10913859
22.99469039,41.8912696,2022-01-24 15:00:00,72.97899309
25.87413406,57.99737372,2022-01-24 16:00:00,74.44558893
25.82388945,39.30679749,2022-01-24 17:00:00,75.46514845
24.11929023,48.55222452,2022-01-24 18:00:00,82.22345612
25.02654373,34.21780315,2022-01-24 19:00:00,77.5364085
23.7227527,49.10609795,2022-01-24 20:00:00,76.66682706
21.10590538,42.67683247,2022-01-24 21:00:00,63.29028849
29.89599455,39.33698898,2022-01-24 22:00:00,76.08034763
26.14397546,30.22314214,2022-01-24 23:00:00,83.50109663
23.91815572,36.10532947,2022-01-25 00:00:00,79.40597495
23.03863347,34.69764768,2022-01-25 01:00:00,71.4011527
22.94066538,49.68406055,2022-01-25 02:00:00,67.62811062
27.51967693,59.03372106,2022-01-25 03:00:00,81.04818096
20.26763986,58.92163799,2022-01-25 04:00:00,71.22118707
20.08366729,50.79167004,2022-01-25 05:00:00,61.69541944
28.32013351,39.4505003,2022-01-25 06:00:00,75.26679367
24.22143642,50.19481564,2022-01-25 07:00:00,83.44635557
23.55119385,46.79777671,2022-01-25 08:00:00,73.70147659
23.3773869,50.07109095,2022-01-25 09:00:00,77.62714607
21.85311625,49.34474875,2022-01-25 10:00:00,77.45296107
25.04804121,59.04409493,2022-01-25 11:00:00,80.98899707
29.45655853,38.95180521,2022-01-25 12:00:00,87.70922567
25.29515875,44.99331971,2022-01-25 13:00:00,83.50179531
22.02544347,51.3766689,2022-01-25 14:00:00,60.39699945
28.36227391,42.9274008,2022-01-25 15:00:00,89.06661082
26.24171968,52.45723082,2022-01-25 16:00:00,84.99430222
20.82474447,49.27676588,2022-01-25 17:00:00,79.55022187
27.22115684,47.93821554,2022-01-25 18:00:00,76.85500688
20.58737086,31.69018795,2022-01-25 19:00:00,72.36662634
24.02871733,47.82407464,2022-01-25 20:00:00,79.43030091
25.81290343,30.03266548,2022-01-25 21:00:00,85.12667199
22.94153218,30.13570643,2022-01-25 22:00:00,72.59865351
27.76510015,45.79717917,2022-01-25 23:00:00,77.66773981
20.26519121,56.56906089,2022-01-26 00:00:00,56.03816283
21.43513354,41.04732763,2022-01-26 01:00:00,73.1536083
24.101968,48.45331094,2022-01-26 02:00:00,75.696393
29.22952609,41.08610338,2022-01-26 03:00:00,90.38164565
21.77733703,54.10277494,2022-01-26 04:00:00,64.05448533
21.42294505,36.69059473,2022-01-26 05:00:00,62.86345883
21.77191052,47.21918181,2022-01-26 06:00:00,69.78902813
29.31308953,38.91700998,2022-01-26 07:00:00,85.05730519
26.31211399,51.4087109,2022-01-26 08:00:00,83.88917674
28.05680807,52.25362476,2022-01-26 09:00:00,79.80724747
23.28766175,47.4020651,2022-01-26 10:00:00,62.74215842
26.51619923,45.79171927,2022-01-26 11:00:00,81.94478363
29.53130442,35.77293911,2022-01-26 12:00:00,86.11226292
28.0762791,45.80842442,2022-01-26 13:00:00,76.39956058
22.0720629,34.71629823,2022-01-26 14:00:00,74.36226288
22.7010022,52.32147449,2022-01-26 15:00:00,74.81633189
28.49552925,48.86648944,2022-01-26 16:00:00,75.9607321
23.22451571,52.98828573,2022-01-26 17:00:00,74.44139857
23.10186875,34.10068379,2022-01-26 18:00:00,62.1121358
28.21189889,50.8442512,2022-01-26 19:00:00,92.77187827
24.60783435,32.12362494,2022-01-26 20:00:00,80.91361624
23.37363056,53.558275,2022-01-26 21:00:00,67.39138577
23.66961568,56.52905015,2022-01-26 22:00:00,75.60212741
22.82818145,47.9078551,2022-01-26 23:00:00,76.45718677
28.59608654,47.40582476,2022-01-27 00:00:00,81.26777862
27.92921656,36.93753669,2022-01-27 01:00:00,91.1499123
24.2718963,35.32220516,2022-01-27 02:00:00,79.69723688
26.27569837,30.53538987,2022-01-27 03:00:00,73.88836804
24.33622382,41.24731776,2022-01-27 04:00:00,74.97644951
24.4697235,49.28924731,2022-01-27 05:00:00,80.94999011
23.70759743,30.0159745,2022-01-27 06:00:00,63.92393849
26.20816715,38.81002666,2022-01-27 07:00:00,80.79109196
23.30661431,56.64689276,2022-01-27 08:00:00,79.07794499
20.25069574,43.91625233,2022-01-27 09:00:00,74.11810022
28.34864106,35.0488373,2022-01-27 10:00:00,78.75148886
24.92824931,31.61775716,2022-01-27 11:00:00,78.67500496
25.97635702,52.77395612,2022-01-27 12:00:00,80.82165747
21.78214766,58.58237016,2022-01-27 13:00:00,67.27265526
26.42216018,36.69538886,2022-01-27 14:00:00,66.87386982
22.59073736,54.8049518,2022-01-27 15:00:00,75.02685536
20.39815824,30.15323123,2022-01-27 16:00:00,76.22825756
20.06749865,30.35182675,2022-01-27 17:00:00,68.44825119
24.13939758,57.57155114,2022-01-27 18:00:00,68.74994601
23.12054346,50.62743104,2022-01-27 19:00:00,76.43135425
22.20569345,46.23311453,2022-01-27 20:00:00,80.018592
29.47707023,59.39622954,2022-01-27 21:00:00,77.32851081
22.9402811,48.55911456,2022-01-27 22:00:00,73.08128159
21.41693098,31.53122161,2022-01-27 23:00:00,76.4910652
27.49746828,31.28281848,2022-01-28 00:00:00,79.28141564
27.14986099,45.03310653,2022-01-28 01:00:00,73.47964081
26.74814311,31.90025415,2022-01-28 02:00:00,66.33714109
26.71214456,40.08637971,2022-01-28 03:00:00,81.85160554
29.08707763,55.72124086,2022-01-28 04:00:00,72.80526955
28.84601278,43.59978584,2022-01-28 05:00:00,74.51737038
24.98257767,38.75725353,2022-01-28 06:00:00,75.92716538
22.63029042,47.20063031,2022-01-28 07:00:00,73.02425359
26.04888942,30.25294912,2022-01-28 08:00:00,81.38526022
26.10448921,33.84744735,2022-01-28 09:00:00,77.79518407
24.15038112,45.9592918,2022-01-28 10:00:00,64.55218318
28.62016185,40.10423706,2022-01-28 11:00:00,81.89011469
29.93848322,57.73087569,2022-01-28 12:00:00,90.00918792
20.13462281,35.85912281,2022-01-28 13:00:00,68.47008334
24.21158658,37.95859691,2022-01-28 14:00:00,79.25731303
28.90579614,52.56416466,2022-01-28 15:00:00,76.83539689
27.48661412,37.21532158,2022-01-28 16:00:00,88.5772787
22.73250707,38.51530366,2022-01-28 17:00:00,73.28393544
20.07164772,48.81124508,2022-01-28 18:00:00,68.43520744
25.82621305,35.01392772,2022-01-28 19:00:00,74.09351699
28.18462274,51.84887743,2022-01-28 20:00:00,73.20578306
27.53830307,36.16511407,2022-01-28 21:00:00,80.45955842
28.80974376,31.20860574,2022-01-28 22:00:00,98.76175415
20.31491258,44.10449499,2022-01-28 23:00:00,71.87972003
22.13194402,46.87685194,2022-01-29 00:00:00,77.57159591
23.88625337,57.39942543,2022-01-29 01:00:00,67.96327937
21.50292107,59.79044149,2022-01-29 02:00:00,69.33178402
22.76553909,41.41677493,2022-01-29 03:00:00,69.07359499
29.64373158,43.95863614,2022-01-29 04:00:00,98.84375583
27.28158675,54.12840021,2022-01-29 05:00:00,79.49779513
29.59394449,30.16193994,2022-01-29 06:00:00,87.54904071
24.75677779,51.30005117,2022-01-29 07:00:00,84.95971162
21.1459905,48.96701517,2022-01-29 08:00:00,69.62319925
22.09220846,42.40093957,2022-01-29 09:00:00,76.42540607
25.77166761,54.7639035,2022-01-29 10:00:00,89.20534468
21.93404128,34.36804731,2022-01-29 11:00:00,74.95950368
29.19925331,48.58511628,2022-01-29 12:00:00,91.70325794
23.70223919,51.28069807,2022-01-29 13:00:00,73.09132362
29.56555395,56.3245426,2022-01-29 14:00:00,92.85040373
27.0752844,46.22075991,2022-01-29 15:00:00,86.26883864
20.4384641,47.20201305,2022-01-29 16:00:00,77.55394617
29.03895699,48.46870704,2022-01-29 17:00:00,78.92474327
26.43328931,53.38540225,2022-01-29 18:00:00,74.38816585
27.99273037,32.15155706,2022-01-29 19:00:00,89.49271922
29.07053309,41.48872021,2022-01-29 20:00:00,79.78630032
23.57979168,30.50283984,2022-01-29 21:00:00,79.60206955
24.26128135,37.77295911,2022-01-29 22:00:00,74.92464777
26.11811557,43.02256194,2022-01-29 23:00:00,69.36561644
20.00756508,41.51952182,2022-01-30 00:00:00,69.73709713
27.82597661,41.21234535,2022-01-30 01:00:00,83.06354934
29.42914999,34.76474987,2022-01-30 02:00:00,78.13585396
29.99258027,48.8872186,2022-01-30 03:00:00,85.89515636
28.0511284,51.93560522,2022-01-30 04:00:00,75.90956928
27.98085466,59.30435197,2022-01-30 05:00:00,76.66893628
26.30848125,44.76515492,2022-01-30 06:00:00,82.96533967
29.54518117,47.0495955,2022-01-30 07:00:00,83.01619775
23.15739485,47.70455229,2022-01-30 08:00:00,79.12372535
21.63769047,56.53215874,2022-01-30 09:00:00,75.31283757
29.61477902,37.12314738,2022-01-30 10:00:00,88.20706667
22.76211606,52.29216678,2022-01-30 11:00:00,73.55905181
22.65961907,45.55197539,2022-01-30 12:00:00,77.84733818
26.98139325,59.45697848,2022-01-30 13:00:00,80.05988642
21.9612164,54.98949619,2022-01-30 14:00:00,73.86273288
23.11439431,49.68643212,2022-01-30 15:00:00,72.58267636
27.62508301,34.41915558,2022-01-30 16:00:00,85.14000481
26.61184066,57.42525064,2022-01-30 17:00:00,75.80524544
23.29927367,44.4095084,2022-01-30 18:00:00,70.55942711
22.31054301,57.01196737,2022-01-30 19:00:00,73.41356806
29.8808975,51.59409018,2022-01-30 20:00:00,81.75602367
27.99737167,51.60868413,2022-01-30 21:00:00,86.77321944
25.1697362,40.8469461,2022-01-30 22:00:00,67.21609542
24.4959837,58.3705951,2022-01-30 23:00:00,71.72715986
26.33692121,59.95006001,2022-01-31 00:00:00,82.49632389
27.6078765,58.64581142,2022-01-31 01:00:00,76.73768632
26.52983759,51.7401741,2022-01-31 02:00:00,93.21841405
21.90527218,56.23338145,2022-01-31 03:00:00,78.39455065
24.4700076,56.05588795,2022-01-31 04:00:00,68.49891728
26.03592884,54.84866881,2022-01-31 05:00:00,73.6236893
27.62168629,57.46459561,2022-01-31 06:00:00,84.160067
23.6596954,34.09427409,2022-01-31 07:00:00,71.95239612
28.25368793,53.14133165,2022-01-31 08:00:00,86.85307892
23.29192838,52.13917932,2022-01-31 09:00:00,76.96119913
23.5129095,38.97781597,2022-01-31 10:00:00,64.73408496
20.81844856,39.28792343,2022-01-31 11:00:00,60.7193492
24.25857106,32.2108027,2022-01-31 12:00:00,79.53641349
22.85909309,54.96598679,2022-01-31 13:00:00,71.89591789
27.87288335,57.02119197,2022-01-31 14:00:00,82.29880062
28.82222696,36.07354818,2022-01-31 15:00:00,86.26459142
26.48049983,46.17822621,2022-01-31 16:00:00,77.18138143
27.18535073,33.58135304,2022-01-31 17:00:00,88.35160575
28.10871692,38.08648857,2022-01-31 18:00:00,79.66830962
24.6781592,50.18479375,2022-01-31 19:00:00,75.38754514
25.15402358,37.5934891,2022-01-31 20:00:00,79.43136341
27.91915847,59.95451433,2022-01-31 21:00:00,90.89850706
20.48190843,35.04549569,2022-01-31 22:00:00,58.82047314
21.15826452,59.85922164,2022-01-31 23:00:00,63.87592666
28.18426786,41.70193861,2022-02-01 00:00:00,92.37619236
26.98344484,45.60342019,2022-02-01 01:00:00,78.40883004
21.53636417,54.3755332,2022-02-01 02:00:00,67.42856121
28.08994591,42.00546784,2022-02-01 03:00:00,72.9578297
27.89823981,41.32992612,2022-02-01 04:00:00,84.57865297
28.29512342,42.78462937,2022-02-01 05:00:00,61.49139445
27.56570566,41.41368171,2022-02-01 06:00:00,88.92697402
20.54478495,44.47699544,2022-02-01 07:00:00,73.0502524
26.00147198,38.5981292,2022-02-01 08:00:00,81.88643449
21.21202867,53.08541654,2022-02-01 09:00:00,58.24209602
24.39756444,58.18814022,2022-02-01 10:00:00,75.12129223
29.29766307,47.35110332,2022-02-01 11:00:00,85.90455016
25.60155207,56.72951451,2022-02-01 12:00:00,76.74886744
24.67189417,38.46964242,2022-02-01 13:00:00,64.20732945
20.22512832,58.49865436,2022-02-01 14:00:00,56.84982855
29.65387961,33.01159595,2022-02-01 15:00:00,87.79268635
25.65096293,56.06640845,2022-02-01 16:00:00,71.45984362
25.64901832,57.80122107,2022-02-01 17:00:00,73.97684043
24.71825504,59.49961628,2022-02-01 18:00:00,76.2676269
28.89368236,44.8281134,2022-02-01 19:00:00,90.01825906
25.21536687,58.63396635,2022-02-01 20:00:00,79.76646361
24.58577372,36.11300246,2022-02-01 21:00:00,87.17029521
24.37595288,34.52068966,2022-02-01 22:00:00,80.8706171
26.25227595,46.65924798,2022-02-01 23:00:00,88.0844892
25.43132664,45.75602508,2022-02-02 00:00:00,75.22014747
29.64991726,56.29287036,2022-02-02 01:00:00,81.22613097
24.01919803,56.04866518,2022-02-02 02:00:00,72.72344605
26.26525293,41.64147115,2022-02-02 03:00:00,87.19432933
20.4633694,56.84802551,2022-02-02 04:00:00,75.52459628
28.96469791,59.25342593,2022-02-02 05:00:00,86.73987203
26.70112471,55.33088024,2022-02-02 06:00:00,83.52743894
20.08653775,51.56310876,2022-02-02 07:00:00,77.28728399
25.75469249,49.21120909,2022-02-02 08:00:00,70.97033275
27.30160658,57.97120944,2022-02-02 09:00:00,77.3945975
23.79870306,57.17028645,2022-02-02 10:00:00,64.48440467
23.92643493,56.13283159,2022-02-02 11:00:00,66.07285098
20.97384228,31.83859337,2022-02-02 12:00:00,72.70629944
21.51112995,44.12494935,2022-02-02 13:00:00,70.34077898
27.43684094,55.00411303,2022-02-02 14:00:00,81.00413677
25.95545736,38.28930151,2022-02-02 15:00:00,78.44143059
23.26761208,57.2826037,2022-02-02 16:00:00,73.09044015
21.2291945,39.55323148,2022-02-02 17:00:00,67.92958883
28.49473798,51.32805727,2022-02-02 18:00:00,91.94462324
23.15494774,47.36376617,2022-02-02 19:00:00,70.06946029
20.65751336,46.07318749,2022-02-02 20:00:00,68.97311366
24.18108511,50.47679015,2022-02-02 21:00:00,81.74305152
22.71729972,34.686398,2022-02-02 22:00:00,71.40042116
22.96947719,39.75044651,2022-02-02 23:00:00,69.56545394
28.72151326,43.15596607,2022-02-03 00:00:00,87.72153705
26.82303658,39.00066354,2022-02-03 01:00:00,88.54690592
23.62926205,50.65102665,2022-02-03 02:00:00,74.44998449
20.5848909,39.25838878,2022-02-03 03:00:00,69.19314438
25.50999331,35.47907375,2022-02-03 04:00:00,88.59672326
22.76237612,43.31272491,2022-02-03 05:00:00,73.58727585
28.53358765,37.00306503,2022-02-03 06:00:00,75.74823227
23.93992593,32.80443406,2022-02-03 07:00:00,73.12946992
25.56660939,35.10109143,2022-02-03 08:00:00,82.91047044
24.08361218,36.4749775,2022-02-03 09:00:00,68.27240947
24.73966175,45.58300764,2022-02-03 10:00:00,71.58316626
20.04435657,30.65218583,2022-02-03 11:00:00,67.22109968
20.99399431,39.4137876,2022-02-03 12:00:00,80.08033044
26.0914733,53.96120022,2022-02-03 13:00:00,74.24422105
28.01246676,46.21168709,2022-02-03 14:00:00,87.8095251
28.54278847,36.45162732,2022-02-03 15:00:00,86.32516881
28.40811945,37.88392171,2022-02-03 16:00:00,84.79082443
22.99570812,45.79452841,2022-02-03 17:00:00,66.23213007
20.83318352,56.66324712,2022-02-03 18:00:00,71.54282748
25.78323915,51.60966188,2022-02-03 19:00:00,79.55821443
21.51125823,35.19788862,2022-02-03 20:00:00,62.95025498
21.94897546,55.60056774,2022-02-03 21:00:00,66.18474115
26.01488046,35.75740519,2022-02-03 22:00:00,83.07569263
25.19169167,47.51943831,2022-02-03 23:00:00,71.48229017
28.26504543,56.79329233,2022-02-04 00:00:00,83.38402609
24.50754967,42.9668262,2022-02-04 01:00:00,73.26989577
24.28871387,48.36744649,2022-02-04 02:00:00,70.20728103
24.07103614,39.90131155,2022-02-04 03:00:00,66.30486305
24.10334512,35.692113,2022-02-04 04:00:00,74.97728056
21.57115267,58.05856667,2022-02-04 05:00:00,74.38874934
28.28563924,56.60383216,2022-02-04 06:00:00,86.1223494
23.78426829,32.47064633,2022-02-04 07:00:00,67.89021821
21.79774133,52.26493182,2022-02-04 08:00:00,75.97826561
21.42627021,30.23178866,2022-02-04 09:00:00,76.68428383
29.05297594,40.75143674,2022-02-04 10:00:00,83.05468484
28.76532891,34.66679754,2022-02-04 11:00:00,96.45214337
22.54083143,34.84812982,2022-02-04 12:00:00,80.2060415
26.55022702,50.41969838,2022-02-04 13:00:00,81.2737541
28.92838672,41.10289251,2022-02-04 14:00:00,88.20566274
24.37054662,43.78369053,2022-02-04 15:00:00,79.60890866
20.64682792,58.47525367,2022-02-04 16:00:00,61.39888772
28.95982956,38.06314508,2022-02-04 17:00:00,83.78843868
28.33608115,47.13751072,2022-02-04 18:00:00,87.35825907
29.22900467,56.38316548,2022-02-04 19:00:00,84.58918212
26.71843071,32.28247086,2022-02-04 20:00:00,80.05588357
24.56759849,42.83672155,2022-02-04 21:00:00,74.61537841
25.38193876,51.10486601,2022-02-04 22:00:00,74.86247537
29.38146069,44.66527946,2022-02-04 23:00:00,93.15131327
28.79814763,44.18603881,2022-02-05 00:00:00,84.37745793
26.58033097,46.39039449,2022-02-05 01:00:00,80.01859292
29.63049975,47.16853618,2022-02-05 02:00:00,91.62295102
28.45055924,32.84903053,2022-02-05 03:00:00,77.514805
25.22320755,48.4696707,2022-02-05 04:00:00,79.13007292
24.09088378,49.08952831,2022-02-05 05:00:00,78.48401742
26.71613186,57.34769752,2022-02-05 06:00:00,85.89818605
24.00783052,58.4365523,2022-02-05 07:00:00,83.4011243
25.16829644,40.02654786,2022-02-05 08:00:00,63.21657677
22.27739106,39.72838496,2022-02-05 09:00:00,73.22462577
25.6069144,46.00865182,2022-02-05 10:00:00,81.0498032
25.34790012,32.93935539,2022-02-05 11:00:00,79.19585224
28.79738511,44.39125352,2022-02-05 12:00:00,88.29431992
27.51066125,32.42067237,2022-02-05 13:00:00,82.97342334
21.67499212,35.91682534,2022-02-05 14:00:00,72.92881578
27.88820533,48.11592237,2022-02-05 15:00:00,81.49782676
22.0104221,54.23916765,2022-02-05 16:00:00,69.23100378
23.12435844,43.10017333,2022-02-05 17:00:00,75.86536114
29.08737283,37.30496715,2022-02-05 18:00:00,91.7555391
26.04721462,35.85152786,2022-02-05 19:00:00,85.13385609
26.98789797,56.78537997,2022-02-05 20:00:00,82.56068812
21.09688967,47.19790617,2022-02-05 21:00:00,67.73072438
29.74091479,34.11704979,2022-02-05 22:00:00,96.12930554
21.17484269,32.80046311,2022-02-05 23:00:00,70.83758873
26.60848165,48.62548456,2022-02-06 00:00:00,80.9817078
20.03628741,38.68758536,2022-02-06 01:00:00,65.35606147
22.71820691,59.72982547,2022-02-06 02:00:00,72.0400341
24.98107044,40.5971235,2022-02-06 03:00:00,77.12078032
21.76691226,53.67990211,2022-02-06 04:00:00,75.34853571
26.33652802,38.57671253,2022-02-06 05:00:00,71.39760851
27.7595366,46.74498699,2022-02-06 06:00:00,86.0852701
28.35771876,42.09815575,2022-02-06 07:00:00,93.38115408
29.95881393,55.97018463,2022-02-06 08:00:00,96.82701547
25.04883514,59.93870799,2022-02-06 09:00:00,80.88730638
22.59529216,33.60949472,2022-02-06 10:00:00,69.22037411
24.00912721,45.67662693,2022-02-06 11:00:00,60.91932103
22.36843591,38.06663189,2022-02-06 12:00:00,75.53856591
27.5395163,50.86960692,2022-02-06 13:00:00,79.79984375
20.2444334,39.79680337,2022-02-06 14:00:00,71.54910417
29.01783486,32.13479336,2022-02-06 15:00:00,84.69091054
26.37917495,56.62360535,2022-02-06 16:00:00,83.60757994
27.13106991,54.30234046,2022-02-06 17:00:00,75.65001747
24.41123228,38.30052851,2022-02-06 18:00:00,75.87689148
24.37962563,39.06644928,2022-02-06 19:00:00,81.09720609
20.68580659,45.27762438,2022-02-06 20:00:00,65.30920333
26.3028212,38.0277994,2022-02-06 21:00:00,76.12563634
23.20812798,50.52298821,2022-02-06 22:00:00,73.72564333
23.46602868,58.22187803,2022-02-06 23:00:00,70.17277014
22.46008002,49.59210976,2022-02-07 00:00:00,67.46719138
21.92434239,46.18612734,2022-02-07 01:00:00,76.6542085
23.97881545,35.23788799,2022-02-07 02:00:00,74.08847513
22.73120326,52.4317671,2022-02-07 03:00:00,70.68157322
29.67898257,56.63671441,2022-02-07 04:00:00,89.39200619
28.34389954,50.74762688,2022-02-07 05:00:00,82.97682702
23.75753049,32.63769389,2022-02-07 06:00:00,82.21006924
21.76140109,32.85550264,2022-02-07 07:00:00,73.55268633
21.21096323,54.6135702,2022-02-07 08:00:00,77.21726258
20.97957693,49.98834659,2022-02-07 09:00:00,75.64266579
26.54625073,41.28842309,2022-02-07 10:00:00,79.10797905
22.6156225,59.66429932,2022-02-07 11:00:00,72.99207937
21.86244659,41.16892155,2022-02-07 12:00:00,67.25414246
